YEAR,ZIP_Code,modeled_bill,utility,census_bill
2021,07001,159.32,PSE&G,133.77
2021,07002,148.90,PSE&G,154.44
2021,07003,168.69,PSE&G,157.00
2021,07004,216.68,PSE&G,221.05
2021,07005,157.95,JCP&L,131.09
2021,07006,202.83,PSE&G,221.05
2021,07008,181.97,PSE&G,133.77
2021,07009,206.36,PSE&G,221.05
2021,07010,145.17,PSE&G,150.69
2021,07011,169.43,PSE&G,152.74
2021,07012,179.64,PSE&G,152.74
2021,07013,193.97,PSE&G,169.80
2021,07014,177.97,PSE&G,152.74
2021,07016,208.29,PSE&G,148.64
2021,07017,139.68,PSE&G,174.75
2021,07018,136.13,PSE&G,174.77
2021,07020,119.05,PSE&G,150.69
2021,07021,261.35,PSE&G,221.05
2021,07022,154.89,PSE&G,150.69
2021,07023,223.78,PSE&G,166.15
2021,07024,125.04,PSE&G,150.69
2021,07026,167.33,PSE&G,170.12
2021,07027,179.37,PSE&G,166.15
2021,07028,225.30,PSE&G,221.05
2021,07029,129.97,PSE&G,154.44
2021,07030,113.66,PSE&G,129.09
2021,07031,171.27,PSE&G,167.82
2021,07032,165.78,PSE&G,154.44
2021,07033,209.95,PSE&G,128.52
2021,07034,127.54,JCP&L,131.16
2021,07035,137.36,JCP&L,131.14
2021,07036,181.02,PSE&G,134.82
2021,07039,224.12,PSE&G,203.44
2021,07040,200.34,PSE&G,174.77
2021,07041,197.52,PSE&G,203.35
2021,07042,170.10,PSE&G,221.05
2021,07043,231.92,PSE&G,219.70
2021,07044,191.22,PSE&G,221.05
2021,07045,160.55,JCP&L,131.16
2021,07046,196.79,JCP&L,131.16
2021,07047,141.44,PSE&G,146.90
2021,07050,139.37,PSE&G,174.85
2021,07052,192.12,PSE&G,203.44
2021,07054,124.45,JCP&L,131.16
2021,07055,141.69,PSE&G,152.74
2021,07057,156.50,PSE&G,167.82
2021,07058,152.86,JCP&L,131.16
2021,07059,235.68,PSE&G,191.07
2021,07060,162.06,PSE&G,168.73
2021,07062,192.99,PSE&G,166.70
2021,07063,193.59,PSE&G,167.83
2021,07064,226.41,PSE&G,133.77
2021,07065,166.97,PSE&G,134.82
2021,07066,207.96,PSE&G,134.82
2021,07067,222.44,PSE&G,133.77
2021,07068,208.01,PSE&G,203.44
2021,07069,221.24,PSE&G,172.25
2021,07070,186.74,PSE&G,167.82
2021,07071,175.39,PSE&G,167.82
2021,07072,190.05,PSE&G,167.82
2021,07073,150.55,PSE&G,167.82
2021,07074,187.62,PSE&G,167.82
2021,07075,181.17,PSE&G,167.82
2021,07076,214.39,PSE&G,161.62
2021,07077,202.53,PSE&G,133.77
2021,07078,257.21,PSE&G,203.44
2021,07079,190.87,PSE&G,174.77
2021,07080,210.70,PSE&G,179.92
2021,07081,187.52,PSE&G,148.77
2021,07082,173.38,JCP&L,131.16
2021,07083,197.31,PSE&G,128.52
2021,07086,128.23,PSE&G,129.09
2021,07087,128.65,PSE&G,129.08
2021,07088,186.08,PSE&G,128.52
2021,07090,224.52,PSE&G,158.45
2021,07092,241.36,PSE&G,148.77
2021,07093,123.55,PSE&G,146.90
2021,07094,148.21,PSE&G,146.90
2021,07095,162.53,PSE&G,134.57
2021,07102,105.83,PSE&G,131.94
2021,07103,152.40,PSE&G,171.89
2021,07104,140.62,PSE&G,125.29
2021,07105,143.72,PSE&G,125.29
2021,07106,153.39,PSE&G,175.47
2021,07107,152.85,PSE&G,132.87
2021,07108,149.99,PSE&G,175.47
2021,07109,169.67,PSE&G,157.00
2021,07110,188.52,PSE&G,157.00
2021,07111,145.07,PSE&G,174.77
2021,07112,150.38,PSE&G,175.47
2021,07114,134.35,PSE&G,140.00
2021,07201,147.23,PSE&G,108.80
2021,07202,143.15,PSE&G,108.80
2021,07203,177.34,PSE&G,133.22
2021,07204,178.89,PSE&G,128.52
2021,07205,197.33,PSE&G,128.52
2021,07206,159.45,PSE&G,108.80
2021,07208,137.34,PSE&G,108.80
2021,07302,110.82,PSE&G,118.96
2021,07304,137.27,PSE&G,193.31
2021,07305,154.06,PSE&G,195.62
2021,07306,127.83,PSE&G,139.58
2021,07307,144.85,PSE&G,118.96
2021,07310,98.07,PSE&G,118.96
2021,07311,93.42,PSE&G,118.96
2021,07401,212.28,Rockland Electric,199.21
2021,07403,195.88,PSE&G,184.65
2021,07405,160.97,JCP&L,129.44
2021,07407,180.84,PSE&G,170.12
2021,07410,209.26,PSE&G,170.12
2021,07416,138.39,JCP&L,156.67
2021,07417,254.74,PSE&G,199.21
2021,07418,178.60,JCP&L,156.67
2021,07419,142.66,JCP&L,156.67
2021,07420,193.69,PSE&G,184.65
2021,07421,222.94,PSE&G,182.56
2021,07422,221.03,PSE&G,156.67
2021,07423,240.47,PSE&G,259.24
2021,07424,177.81,PSE&G,180.11
2021,07430,192.77,Rockland Electric,199.21
2021,07432,202.16,PSE&G,199.21
2021,07435,228.94,PSE&G,159.65
2021,07436,230.43,Rockland Electric,199.21
2021,07438,217.49,PSE&G,135.26
2021,07439,166.13,JCP&L,156.67
2021,07440,167.60,JCP&L,129.44
2021,07442,194.92,PSE&G,184.65
2021,07444,127.47,JCP&L,129.44
2021,07446,222.59,Rockland Electric,199.21
2021,07450,222.38,PSE&G,259.24
2021,07452,233.00,PSE&G,259.24
2021,07456,231.75,PSE&G,184.65
2021,07457,113.28,JCP&L,129.44
2021,07458,265.21,Rockland Electric,259.24
2021,07460,170.78,JCP&L,155.87
2021,07461,154.90,JCP&L,156.67
2021,07462,134.96,JCP&L,156.67
2021,07463,217.78,PSE&G,199.21
2021,07465,192.08,PSE&G,184.65
2021,07470,206.25,PSE&G,183.39
2021,07480,204.90,PSE&G,184.65
2021,07481,234.09,PSE&G,199.21
2021,07501,141.17,PSE&G,191.90
2021,07502,179.66,PSE&G,191.90
2021,07503,156.30,PSE&G,191.90
2021,07504,169.93,PSE&G,191.90
2021,07505,111.57,PSE&G,191.90
2021,07506,191.73,PSE&G,180.11
2021,07508,186.40,PSE&G,180.11
2021,07512,206.90,PSE&G,180.11
2021,07513,165.22,PSE&G,191.90
2021,07514,149.10,PSE&G,191.90
2021,07522,153.77,PSE&G,191.90
2021,07524,152.80,PSE&G,191.90
2021,07601,131.47,PSE&G,167.50
2021,07603,197.63,PSE&G,167.50
2021,07604,193.32,PSE&G,167.82
2021,07605,191.89,PSE&G,150.69
2021,07606,186.45,PSE&G,167.82
2021,07607,200.46,PSE&G,199.22
2021,07608,164.30,PSE&G,167.82
2021,07620,260.09,PSE&G,215.06
2021,07621,200.18,PSE&G,199.22
2021,07624,227.52,PSE&G,215.06
2021,07626,213.06,PSE&G,215.06
2021,07627,244.33,PSE&G,215.06
2021,07628,199.83,PSE&G,199.22
2021,07630,223.35,PSE&G,259.24
2021,07631,163.28,PSE&G,181.45
2021,07632,237.27,PSE&G,215.06
2021,07640,227.85,PSE&G,215.06
2021,07641,243.24,PSE&G,215.06
2021,07642,224.09,PSE&G,259.24
2021,07643,158.75,PSE&G,167.82
2021,07644,162.15,PSE&G,170.12
2021,07645,214.32,PSE&G,215.06
2021,07646,196.13,PSE&G,199.22
2021,07647,213.57,PSE&G,215.06
2021,07648,208.93,PSE&G,215.06
2021,07649,231.01,PSE&G,259.24
2021,07650,156.79,PSE&G,150.69
2021,07652,223.59,PSE&G,199.22
2021,07656,211.33,PSE&G,215.12
2021,07657,177.83,PSE&G,150.69
2021,07660,165.90,PSE&G,150.69
2021,07661,206.78,PSE&G,199.22
2021,07662,201.32,PSE&G,199.22
2021,07663,195.27,PSE&G,170.12
2021,07666,205.65,PSE&G,167.50
2021,07670,221.39,PSE&G,215.02
2021,07675,211.71,PSE&G,233.65
2021,07676,227.20,PSE&G,259.24
2021,07677,249.36,PSE&G,259.24
2021,07701,138.62,JCP&L,138.86
2021,07702,169.18,JCP&L,139.65
2021,07704,179.74,JCP&L,139.65
2021,07711,172.17,JCP&L,125.62
2021,07712,120.77,JCP&L,126.53
2021,07716,143.86,JCP&L,139.65
2021,07717,146.81,JCP&L,137.67
2021,07718,170.46,JCP&L,139.65
2021,07719,147.50,JCP&L,137.67
2021,07720,122.84,JCP&L,137.67
2021,07721,124.76,JCP&L,136.39
2021,07722,196.52,JCP&L,166.09
2021,07723,171.06,JCP&L,125.62
2021,07724,135.78,JCP&L,131.63
2021,07726,159.06,JCP&L,163.47
2021,07727,159.58,JCP&L,161.84
2021,07728,150.68,JCP&L,163.75
2021,07730,164.80,JCP&L,136.53
2021,07731,166.88,JCP&L,165.96
2021,07732,120.08,JCP&L,139.65
2021,07733,176.63,JCP&L,136.53
2021,07734,140.13,JCP&L,136.53
2021,07735,150.18,JCP&L,135.88
2021,07737,166.10,JCP&L,139.65
2021,07738,169.18,JCP&L,136.53
2021,07739,177.96,JCP&L,139.65
2021,07740,118.37,JCP&L,125.62
2021,07746,178.45,JCP&L,166.09
2021,07747,141.11,JCP&L,134.53
2021,07748,164.67,JCP&L,138.77
2021,07750,128.70,JCP&L,125.62
2021,07751,171.26,JCP&L,166.09
2021,07753,134.81,JCP&L,137.67
2021,07755,171.73,JCP&L,125.62
2021,07756,143.20,JCP&L,137.67
2021,07757,166.37,JCP&L,125.62
2021,07758,160.10,JCP&L,139.65
2021,07760,166.11,JCP&L,139.65
2021,07762,145.58,JCP&L,137.67
2021,07764,156.58,JCP&L,125.62
2021,07801,134.71,JCP&L,130.57
2021,07803,156.26,JCP&L,147.91
2021,07821,172.55,JCP&L,154.24
2021,07822,176.20,JCP&L,156.67
2021,07823,144.14,JCP&L,131.43
2021,07825,172.16,JCP&L,131.43
2021,07826,164.46,JCP&L,156.67
2021,07827,153.91,JCP&L,156.67
2021,07828,131.03,JCP&L,147.91
2021,07830,181.31,JCP&L,174.16
2021,07832,169.30,JCP&L,131.43
2021,07833,181.47,JCP&L,131.43
2021,07834,160.30,JCP&L,129.56
2021,07836,152.43,JCP&L,147.91
2021,07838,174.91,JCP&L,131.43
2021,07840,143.83,JCP&L,134.99
2021,07843,162.47,JCP&L,156.67
2021,07846,199.96,JCP&L,131.43
2021,07847,166.32,JCP&L,147.91
2021,07848,162.15,JCP&L,156.67
2021,07849,166.59,JCP&L,129.59
2021,07850,164.34,JCP&L,147.91
2021,07851,171.10,JCP&L,156.67
2021,07852,137.20,JCP&L,147.91
2021,07853,183.91,JCP&L,147.91
2021,07856,124.12,JCP&L,147.91
2021,07857,141.64,JCP&L,147.91
2021,07860,155.71,JCP&L,156.19
2021,07863,161.81,JCP&L,131.43
2021,07865,166.71,JCP&L,142.11
2021,07866,149.21,JCP&L,129.44
2021,07869,164.20,JCP&L,147.81
2021,07871,173.82,JCP&L,156.67
2021,07874,164.41,JCP&L,156.44
2021,07876,175.75,JCP&L,147.91
2021,07878,170.78,JCP&L,131.16
2021,07880,174.21,JCP&L,131.43
2021,07882,155.36,JCP&L,132.34
2021,07885,133.81,JCP&L,130.75
2021,07901,206.00,PSE&G,148.77
2021,07920,207.57,PSE&G,190.68
2021,07921,170.49,PSE&G,191.07
2021,07922,227.30,PSE&G,148.77
2021,07924,236.92,PSE&G,191.07
2021,07927,141.44,JCP&L,145.92
2021,07928,163.84,JCP&L,145.92
2021,07930,196.16,JCP&L,147.91
2021,07931,257.27,PSE&G,180.70
2021,07932,140.60,JCP&L,145.92
2021,07933,176.10,JCP&L,145.92
2021,07934,235.61,PSE&G,191.07
2021,07935,195.40,JCP&L,145.92
2021,07936,171.66,JCP&L,131.16
2021,07940,154.22,JCP&L,145.92
2021,07945,194.93,JCP&L,147.91
2021,07946,179.61,JCP&L,145.92
2021,07950,145.51,JCP&L,137.97
2021,07960,138.06,JCP&L,145.97
2021,07970,186.23,JCP&L,147.91
2021,07974,209.60,PSE&G,148.77
2021,07976,181.94,JCP&L,145.92
2021,07977,238.06,PSE&G,191.07
2021,07980,164.81,JCP&L,145.92
2021,07981,159.30,JCP&L,145.92
2021,08001,217.58,Atlantic City Electric,202.11
2021,08002,184.44,PSE&G,200.83
2021,08003,222.45,PSE&G,200.77
2021,08004,218.35,PSE&G,174.73
2021,08005,162.44,JCP&L,161.21
2021,08006,170.48,JCP&L,161.21
2021,08007,175.77,PSE&G,160.28
2021,08008,166.90,JCP&L,161.21
2021,08009,207.11,PSE&G,165.71
2021,08010,173.93,Atlantic City Electric,185.00
2021,08012,195.70,PSE&G,176.95
2021,08014,218.64,Atlantic City Electric,191.11
2021,08015,200.30,Atlantic City Electric,195.23
2021,08016,184.64,Atlantic City Electric,185.06
2021,08019,211.41,Atlantic City Electric,195.23
2021,08020,215.49,Atlantic City Electric,191.11
2021,08021,164.60,PSE&G,166.34
2021,08022,222.83,Atlantic City Electric,195.23
2021,08023,221.41,Atlantic City Electric,202.11
2021,08026,224.96,PSE&G,200.83
2021,08027,207.05,Atlantic City Electric,191.11
2021,08028,177.99,Atlantic City Electric,190.83
2021,08029,202.05,PSE&G,174.73
2021,08030,188.41,PSE&G,189.39
2021,08031,189.56,PSE&G,174.73
2021,08033,211.04,PSE&G,188.00
2021,08034,201.65,PSE&G,200.83
2021,08035,214.22,PSE&G,160.06
2021,08036,216.81,Atlantic City Electric,195.23
2021,08037,197.06,Atlantic City Electric,173.77
2021,08038,204.54,Atlantic City Electric,202.11
2021,08041,232.97,Atlantic City Electric,195.23
2021,08042,209.13,Atlantic City Electric,195.23
2021,08043,183.65,PSE&G,200.83
2021,08045,204.77,PSE&G,160.06
2021,08046,210.19,Atlantic City Electric,195.23
2021,08048,192.11,Atlantic City Electric,195.23
2021,08049,197.84,PSE&G,162.61
2021,08050,161.37,JCP&L,161.21
2021,08051,183.84,Atlantic City Electric,188.32
2021,08052,152.60,Atlantic City Electric,197.35
2021,08053,186.08,Atlantic City Electric,197.37
2021,08054,184.01,Atlantic City Electric,197.37
2021,08055,216.54,Atlantic City Electric,197.37
2021,08056,228.93,Atlantic City Electric,191.11
2021,08057,213.42,Atlantic City Electric,197.16
2021,08059,204.11,PSE&G,160.06
2021,08060,186.94,Atlantic City Electric,195.23
2021,08061,210.32,Atlantic City Electric,191.11
2021,08062,227.61,Atlantic City Electric,191.11
2021,08063,201.95,Atlantic City Electric,179.66
2021,08065,181.73,Atlantic City Electric,184.96
2021,08066,179.29,Atlantic City Electric,179.66
2021,08067,214.59,Atlantic City Electric,202.11
2021,08068,183.01,Atlantic City Electric,195.23
2021,08069,179.27,Atlantic City Electric,202.11
2021,08070,189.98,Atlantic City Electric,202.11
2021,08071,193.62,Atlantic City Electric,191.11
2021,08072,212.97,Atlantic City Electric,202.11
2021,08075,185.79,Atlantic City Electric,184.96
2021,08077,206.84,Atlantic City Electric,184.96
2021,08078,198.14,PSE&G,174.73
2021,08079,184.09,Atlantic City Electric,202.11
2021,08080,206.99,Atlantic City Electric,181.62
2021,08081,213.21,PSE&G,174.93
2021,08083,209.14,PSE&G,165.05
2021,08084,198.52,PSE&G,160.06
2021,08085,207.25,Atlantic City Electric,191.18
2021,08086,170.51,Atlantic City Electric,179.66
2021,08087,160.44,JCP&L,162.03
2021,08088,221.71,Atlantic City Electric,195.23
2021,08089,223.91,PSE&G,174.73
2021,08090,218.78,Atlantic City Electric,179.66
2021,08091,200.55,PSE&G,160.06
2021,08092,169.21,JCP&L,161.21
2021,08093,174.37,Atlantic City Electric,179.66
2021,08094,199.57,Atlantic City Electric,189.67
2021,08096,188.29,Atlantic City Electric,179.66
2021,08097,221.42,Atlantic City Electric,179.66
2021,08098,203.62,Atlantic City Electric,202.11
2021,08102,137.15,PSE&G,189.39
2021,08103,175.02,PSE&G,189.39
2021,08104,164.36,PSE&G,189.35
2021,08105,175.36,PSE&G,189.39
2021,08106,202.06,PSE&G,160.06
2021,08107,175.05,PSE&G,160.06
2021,08108,183.82,PSE&G,160.06
2021,08109,196.32,PSE&G,191.67
2021,08110,201.20,PSE&G,189.39
2021,08201,177.11,Atlantic City Electric,164.41
2021,08202,206.37,Atlantic City Electric,171.33
2021,08203,173.40,Atlantic City Electric,162.61
2021,08204,193.53,Atlantic City Electric,171.33
2021,08205,186.20,Atlantic City Electric,162.61
2021,08210,199.07,Atlantic City Electric,171.33
2021,08212,206.26,Atlantic City Electric,171.33
2021,08215,196.14,Atlantic City Electric,169.72
2021,08221,213.50,Atlantic City Electric,173.54
2021,08223,204.89,Atlantic City Electric,171.33
2021,08224,221.80,Atlantic City Electric,195.23
2021,08225,206.39,Atlantic City Electric,173.54
2021,08226,169.63,Atlantic City Electric,171.33
2021,08230,204.60,Atlantic City Electric,171.33
2021,08232,174.10,Atlantic City Electric,173.54
2021,08234,197.60,Atlantic City Electric,173.54
2021,08241,212.80,Atlantic City Electric,162.61
2021,08242,186.15,Atlantic City Electric,171.33
2021,08243,177.87,Atlantic City Electric,171.33
2021,08244,161.64,Atlantic City Electric,171.34
2021,08246,189.06,Atlantic City Electric,171.33
2021,08247,201.79,Atlantic City Electric,171.33
2021,08248,200.07,Atlantic City Electric,171.33
2021,08251,198.87,Atlantic City Electric,171.33
2021,08260,165.18,Atlantic City Electric,171.33
2021,08270,201.18,Atlantic City Electric,171.47
2021,08302,185.82,Atlantic City Electric,199.59
2021,08310,170.36,Atlantic City Electric,173.54
2021,08311,208.91,Atlantic City Electric,175.39
2021,08312,190.05,Atlantic City Electric,191.11
2021,08314,216.72,Atlantic City Electric,175.39
2021,08316,192.23,Atlantic City Electric,175.39
2021,08317,215.61,Atlantic City Electric,173.54
2021,08318,208.28,Atlantic City Electric,202.11
2021,08319,201.56,Atlantic City Electric,173.54
2021,08321,187.49,Atlantic City Electric,175.39
2021,08322,211.43,Atlantic City Electric,191.11
2021,08323,211.61,Atlantic City Electric,202.11
2021,08324,188.06,Atlantic City Electric,175.39
2021,08326,198.74,Atlantic City Electric,173.54
2021,08327,203.65,Atlantic City Electric,175.39
2021,08328,209.87,Atlantic City Electric,191.11
2021,08329,223.92,Atlantic City Electric,175.39
2021,08330,181.42,Atlantic City Electric,173.45
2021,08332,185.09,Atlantic City Electric,175.93
2021,08340,209.96,Atlantic City Electric,174.09
2021,08341,168.93,Atlantic City Electric,173.54
2021,08343,216.99,Atlantic City Electric,194.68
2021,08344,205.84,Atlantic City Electric,188.23
2021,08345,202.79,Atlantic City Electric,175.39
2021,08346,209.13,Atlantic City Electric,173.54
2021,08348,201.74,Atlantic City Electric,175.39
2021,08349,214.06,Atlantic City Electric,175.39
2021,08350,209.13,Atlantic City Electric,173.54
2021,08352,209.13,Atlantic City Electric,202.11
2021,08353,206.31,Atlantic City Electric,202.11
2021,08360,181.42,Atlantic City Electric,175.76
2021,08361,197.03,Atlantic City Electric,175.39
2021,08401,132.38,Atlantic City Electric,162.61
2021,08402,181.42,Atlantic City Electric,162.61
2021,08403,195.23,Atlantic City Electric,173.54
2021,08406,173.06,Atlantic City Electric,162.61
2021,08501,172.65,JCP&L,166.48
2021,08502,225.55,PSE&G,181.14
2021,08505,182.59,Atlantic City Electric,185.51
2021,08510,199.33,JCP&L,163.36
2021,08511,178.97,Atlantic City Electric,195.23
2021,08512,169.49,PSE&G,182.16
2021,08514,178.42,JCP&L,159.93
2021,08515,213.07,Atlantic City Electric,195.23
2021,08518,188.01,Atlantic City Electric,184.96
2021,08520,177.28,PSE&G,183.85
2021,08525,224.90,PSE&G,183.08
2021,08527,159.52,JCP&L,155.98
2021,08528,212.11,PSE&G,181.02
2021,08530,149.39,JCP&L,179.29
2021,08533,164.64,JCP&L,155.98
2021,08534,221.72,PSE&G,183.74
2021,08535,186.23,JCP&L,163.36
2021,08536,148.42,PSE&G,180.63
2021,08540,184.64,PSE&G,182.83
2021,08542,157.47,PSE&G,183.74
2021,08550,216.55,PSE&G,183.74
2021,08551,181.17,JCP&L,179.00
2021,08553,216.83,PSE&G,181.14
2021,08554,181.38,Atlantic City Electric,184.96
2021,08555,162.26,JCP&L,163.36
2021,08558,225.00,PSE&G,181.18
2021,08559,172.37,JCP&L,179.00
2021,08560,239.81,PSE&G,183.47
2021,08561,202.47,PSE&G,191.05
2021,08562,176.42,Atlantic City Electric,195.23
2021,08608,113.84,PSE&G,181.07
2021,08609,159.78,PSE&G,184.36
2021,08610,145.56,JCP&L,189.72
2021,08611,124.72,JCP&L,181.32
2021,08618,166.12,PSE&G,181.07
2021,08619,192.19,PSE&G,191.05
2021,08620,207.80,PSE&G,191.17
2021,08628,177.16,PSE&G,181.07
2021,08629,186.80,PSE&G,185.38
2021,08638,181.35,PSE&G,181.07
2021,08640,168.02,Atlantic City Electric,195.23
2021,08641,180.79,Atlantic City Electric,195.23
2021,08648,183.80,PSE&G,183.73
2021,08690,208.41,PSE&G,191.05
2021,08691,184.22,PSE&G,190.67
2021,08701,135.40,JCP&L,152.54
2021,08720,169.06,JCP&L,137.67
2021,08721,160.33,JCP&L,122.29
2021,08722,168.46,JCP&L,122.29
2021,08723,154.37,JCP&L,146.95
2021,08724,155.06,JCP&L,146.81
2021,08730,170.70,JCP&L,137.67
2021,08731,165.04,JCP&L,161.21
2021,08732,166.75,JCP&L,122.29
2021,08733,144.79,JCP&L,155.98
2021,08734,169.13,JCP&L,161.21
2021,08735,158.34,JCP&L,145.12
2021,08736,164.83,JCP&L,137.67
2021,08738,173.93,JCP&L,145.12
2021,08740,162.18,JCP&L,122.29
2021,08741,168.73,JCP&L,122.29
2021,08742,157.34,JCP&L,145.12
2021,08750,175.61,JCP&L,137.67
2021,08751,134.25,JCP&L,122.29
2021,08752,144.16,JCP&L,122.29
2021,08753,158.83,JCP&L,132.42
2021,08755,148.70,JCP&L,144.93
2021,08757,154.82,JCP&L,132.29
2021,08758,162.68,JCP&L,161.21
2021,08759,136.98,JCP&L,155.97
2021,08801,158.88,JCP&L,179.00
2021,08802,180.08,JCP&L,164.03
2021,08804,170.77,JCP&L,164.99
2021,08805,174.55,PSE&G,172.25
2021,08807,208.62,PSE&G,175.41
2021,08809,142.83,JCP&L,179.00
2021,08810,195.43,PSE&G,180.63
2021,08812,198.51,PSE&G,175.86
2021,08816,201.77,PSE&G,172.45
2021,08817,171.50,PSE&G,146.75
2021,08820,197.56,PSE&G,163.08
2021,08821,224.20,PSE&G,191.07
2021,08822,157.01,JCP&L,179.00
2021,08823,159.93,PSE&G,181.14
2021,08824,226.74,PSE&G,180.63
2021,08825,162.17,JCP&L,179.00
2021,08826,161.50,JCP&L,179.00
2021,08827,168.52,JCP&L,175.69
2021,08828,158.82,PSE&G,131.21
2021,08829,156.44,JCP&L,179.00
2021,08830,186.07,PSE&G,133.77
2021,08831,203.13,PSE&G,131.63
2021,08832,146.39,PSE&G,146.70
2021,08833,172.64,JCP&L,179.00
2021,08835,196.57,PSE&G,172.25
2021,08836,262.12,PSE&G,185.78
2021,08837,157.39,PSE&G,146.70
2021,08840,202.44,PSE&G,144.48
2021,08844,205.78,PSE&G,186.38
2021,08846,197.80,PSE&G,179.92
2021,08848,171.15,JCP&L,179.00
2021,08850,219.20,PSE&G,170.01
2021,08852,171.81,PSE&G,180.63
2021,08853,215.47,PSE&G,189.59
2021,08854,185.06,PSE&G,178.11
2021,08857,188.90,PSE&G,131.18
2021,08859,175.24,PSE&G,127.10
2021,08861,161.55,PSE&G,127.97
2021,08863,197.69,PSE&G,140.81
2021,08865,149.11,JCP&L,131.43
2021,08867,180.18,JCP&L,179.00
2021,08869,178.23,PSE&G,172.25
2021,08872,182.28,PSE&G,127.10
2021,08873,181.53,PSE&G,181.14
2021,08876,184.79,PSE&G,180.53
2021,08879,183.93,PSE&G,128.28
2021,08880,188.35,PSE&G,172.25
2021,08882,204.27,PSE&G,167.95
2021,08884,196.66,PSE&G,131.21
2021,08886,168.56,JCP&L,131.43
2021,08887,129.24,JCP&L,179.00
2021,08889,165.25,JCP&L,179.00
2021,08901,145.73,PSE&G,167.95
2021,08902,172.73,PSE&G,176.30
2021,08904,158.17,PSE&G,167.95
2022,07001,159.16,PSE&G,144.73
2022,07002,148.75,PSE&G,158.26
2022,07003,168.52,PSE&G,195.89
2022,07004,216.46,PSE&G,232.24
2022,07005,162.44,JCP&L,135.43
2022,07006,202.62,PSE&G,232.24
2022,07008,181.78,PSE&G,144.73
2022,07009,206.15,PSE&G,232.17
2022,07010,145.02,PSE&G,162.07
2022,07011,169.26,PSE&G,150.24
2022,07012,179.46,PSE&G,150.24
2022,07013,193.78,PSE&G,180.89
2022,07014,177.79,PSE&G,150.24
2022,07016,208.08,PSE&G,162.75
2022,07017,139.53,PSE&G,204.61
2022,07018,135.99,PSE&G,204.61
2022,07020,118.93,PSE&G,162.07
2022,07021,261.08,PSE&G,232.24
2022,07022,154.74,PSE&G,162.07
2022,07023,223.55,PSE&G,202.27
2022,07024,124.92,PSE&G,162.07
2022,07026,167.16,PSE&G,203.05
2022,07027,179.19,PSE&G,162.75
2022,07028,225.07,PSE&G,231.59
2022,07029,129.84,PSE&G,158.26
2022,07030,113.54,PSE&G,132.95
2022,07031,171.09,PSE&G,180.62
2022,07032,165.62,PSE&G,158.26
2022,07033,209.74,PSE&G,178.73
2022,07034,131.17,JCP&L,134.70
2022,07035,141.26,JCP&L,134.89
2022,07036,180.84,PSE&G,221.00
2022,07039,223.89,PSE&G,237.81
2022,07040,200.14,PSE&G,203.04
2022,07041,197.32,PSE&G,237.81
2022,07042,169.93,PSE&G,232.24
2022,07043,231.69,PSE&G,230.52
2022,07044,191.02,PSE&G,232.24
2022,07045,165.12,JCP&L,134.70
2022,07046,202.39,JCP&L,134.86
2022,07047,141.29,PSE&G,174.51
2022,07050,139.22,PSE&G,204.61
2022,07052,191.92,PSE&G,237.80
2022,07054,127.99,JCP&L,134.70
2022,07055,141.54,PSE&G,150.24
2022,07057,156.34,PSE&G,180.62
2022,07058,157.20,JCP&L,134.70
2022,07059,235.44,PSE&G,195.29
2022,07060,161.89,PSE&G,198.66
2022,07062,192.80,PSE&G,201.42
2022,07063,193.39,PSE&G,200.00
2022,07064,226.18,PSE&G,144.73
2022,07065,166.80,PSE&G,221.00
2022,07066,207.75,PSE&G,220.99
2022,07067,222.21,PSE&G,144.73
2022,07068,207.80,PSE&G,237.81
2022,07069,221.02,PSE&G,193.66
2022,07070,186.55,PSE&G,180.62
2022,07071,175.21,PSE&G,180.62
2022,07072,189.86,PSE&G,180.62
2022,07073,150.39,PSE&G,180.62
2022,07074,187.42,PSE&G,180.62
2022,07075,180.99,PSE&G,180.62
2022,07076,214.17,PSE&G,202.27
2022,07077,202.32,PSE&G,144.73
2022,07078,256.95,PSE&G,237.81
2022,07079,190.68,PSE&G,203.05
2022,07080,210.48,PSE&G,204.33
2022,07081,187.33,PSE&G,162.75
2022,07082,178.32,JCP&L,134.70
2022,07083,197.10,PSE&G,178.73
2022,07086,128.10,PSE&G,132.95
2022,07087,128.52,PSE&G,132.95
2022,07088,185.89,PSE&G,178.73
2022,07090,224.29,PSE&G,202.27
2022,07092,241.12,PSE&G,163.05
2022,07093,123.42,PSE&G,174.51
2022,07094,148.06,PSE&G,174.51
2022,07095,162.36,PSE&G,145.82
2022,07102,105.72,PSE&G,169.17
2022,07103,152.24,PSE&G,226.74
2022,07104,140.48,PSE&G,147.23
2022,07105,143.57,PSE&G,147.23
2022,07106,153.23,PSE&G,227.09
2022,07107,152.69,PSE&G,165.77
2022,07108,149.84,PSE&G,227.09
2022,07109,169.50,PSE&G,195.89
2022,07110,188.33,PSE&G,195.80
2022,07111,144.93,PSE&G,203.04
2022,07112,150.23,PSE&G,227.09
2022,07114,134.22,PSE&G,187.16
2022,07201,147.08,PSE&G,144.94
2022,07202,143.01,PSE&G,144.94
2022,07203,177.16,PSE&G,220.95
2022,07204,178.71,PSE&G,178.73
2022,07205,197.13,PSE&G,178.73
2022,07206,159.29,PSE&G,144.94
2022,07208,137.20,PSE&G,144.96
2022,07302,110.70,PSE&G,131.68
2022,07304,137.14,PSE&G,175.25
2022,07305,153.91,PSE&G,182.75
